t_granted,feeder,iter,state,vupdate,source_v_pu,source_ang_deg,dist_bus,vavg_pu,va_pu,vb_pu,vc_pu
6.24,1,384,NEXT_STEP,False,0.968422,13.89673,regxfmr_hvmv_sub_lsb,0.952948,0.953267,0.952663,0.952915
6.27,1,386,NEXT_STEP,False,0.968422,13.896705,regxfmr_hvmv_sub_lsb,0.952948,0.953267,0.952663,0.952915
6.3,1,388,NEXT_STEP,False,0.968422,13.89668,regxfmr_hvmv_sub_lsb,0.952948,0.953267,0.952663,0.952915
6.33,1,390,NEXT_STEP,False,0.968422,13.896654,regxfmr_hvmv_sub_lsb,0.952948,0.953267,0.952663,0.952915
6.36,1,392,NEXT_STEP,False,0.968422,13.896626,regxfmr_hvmv_sub_lsb,0.952948,0.953267,0.952663,0.952915
6.39,1,394,NEXT_STEP,False,0.968422,13.896598,regxfmr_hvmv_sub_lsb,0.952948,0.953267,0.952663,0.952915
6.42,1,396,NEXT_STEP,False,0.968422,13.896569,regxfmr_hvmv_sub_lsb,0.952948,0.953267,0.952663,0.952915
6.45,1,398,NEXT_STEP,False,0.968422,13.896539,regxfmr_hvmv_sub_lsb,0.952948,0.953267,0.952663,0.952915
6.48,1,400,NEXT_STEP,False,0.968422,13.896509,regxfmr_hvmv_sub_lsb,0.952948,0.953267,0.952663,0.952915
6.51,1,402,NEXT_STEP,False,0.968422,13.896477,regxfmr_hvmv_sub_lsb,0.952948,0.953267,0.952663,0.952915
6.54,1,404,NEXT_STEP,False,0.968421,13.896445,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
6.57,1,406,NEXT_STEP,False,0.968421,13.896414,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
6.6,1,408,NEXT_STEP,False,0.968421,13.896381,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
6.63,1,410,NEXT_STEP,False,0.968421,13.896347,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
6.66,1,412,NEXT_STEP,False,0.968421,13.896312,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
6.69,1,414,NEXT_STEP,False,0.968421,13.896277,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
6.72,1,416,NEXT_STEP,False,0.968421,13.896242,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
6.75,1,418,NEXT_STEP,False,0.968421,13.896205,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
6.78,1,420,NEXT_STEP,False,0.968421,13.896169,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
6.81,1,422,NEXT_STEP,False,0.968421,13.896132,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
6.84,1,424,NEXT_STEP,False,0.968421,13.896094,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
6.87,1,426,NEXT_STEP,False,0.968421,13.896056,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
6.9,1,428,NEXT_STEP,False,0.968421,13.896018,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
6.93,1,430,NEXT_STEP,False,0.968421,13.895979,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
6.96,1,432,NEXT_STEP,False,0.968421,13.89594,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
6.99,1,434,NEXT_STEP,False,0.968421,13.895901,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.02,1,436,NEXT_STEP,False,0.968421,13.895862,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.05,1,438,NEXT_STEP,False,0.968421,13.895822,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.08,1,440,NEXT_STEP,False,0.968421,13.895782,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.11,1,442,NEXT_STEP,False,0.968421,13.895741,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.14,1,444,NEXT_STEP,False,0.968421,13.895701,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.17,1,446,NEXT_STEP,False,0.968421,13.89566,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.2,1,448,NEXT_STEP,False,0.968421,13.895619,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.23,1,450,NEXT_STEP,False,0.968421,13.895578,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.26,1,452,NEXT_STEP,False,0.968421,13.895537,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.29,1,454,NEXT_STEP,False,0.968421,13.895496,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.32,1,456,NEXT_STEP,False,0.968421,13.895454,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.35,1,458,NEXT_STEP,False,0.968421,13.895413,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.38,1,460,NEXT_STEP,False,0.968421,13.895371,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.41,1,462,NEXT_STEP,False,0.968421,13.895329,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.44,1,464,NEXT_STEP,False,0.968421,13.895288,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.47,1,466,NEXT_STEP,False,0.968421,13.895245,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.5,1,468,NEXT_STEP,False,0.968421,13.895203,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.53,1,470,NEXT_STEP,False,0.968421,13.895161,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.56,1,472,NEXT_STEP,False,0.968421,13.895119,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.59,1,474,NEXT_STEP,False,0.968421,13.895077,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.62,1,476,NEXT_STEP,False,0.968421,13.895034,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.65,1,478,NEXT_STEP,False,0.968421,13.894992,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.68,1,480,NEXT_STEP,False,0.968421,13.89495,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.71,1,482,NEXT_STEP,False,0.968421,13.894907,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.74,1,484,NEXT_STEP,False,0.968421,13.894864,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.77,1,486,NEXT_STEP,False,0.968421,13.894822,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.8,1,488,NEXT_STEP,False,0.968421,13.894779,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.83,1,490,NEXT_STEP,False,0.968421,13.894736,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.86,1,492,NEXT_STEP,False,0.968421,13.894693,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.89,1,494,NEXT_STEP,False,0.968421,13.89465,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.92,1,496,NEXT_STEP,False,0.968421,13.894608,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.95,1,498,NEXT_STEP,False,0.968421,13.894564,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
7.98,1,500,NEXT_STEP,False,0.968421,13.894521,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.01,1,502,NEXT_STEP,False,0.968421,13.894479,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.04,1,504,NEXT_STEP,False,0.968421,13.894436,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.07,1,506,NEXT_STEP,False,0.968421,13.894394,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.1,1,508,NEXT_STEP,False,0.968421,13.894351,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.13,1,510,NEXT_STEP,False,0.968421,13.89431,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.16,1,512,NEXT_STEP,False,0.968421,13.894269,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.19,1,514,NEXT_STEP,False,0.968421,13.894227,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.22,1,516,NEXT_STEP,False,0.968421,13.894186,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.25,1,518,NEXT_STEP,False,0.968421,13.894146,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.28,1,520,NEXT_STEP,False,0.968421,13.894105,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.31,1,522,NEXT_STEP,False,0.968421,13.894065,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.34,1,524,NEXT_STEP,False,0.968421,13.894025,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.37,1,526,NEXT_STEP,False,0.968421,13.893986,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.4,1,528,NEXT_STEP,False,0.968421,13.893946,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.43,1,530,NEXT_STEP,False,0.968421,13.893907,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.46,1,532,NEXT_STEP,False,0.968421,13.893868,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.49,1,534,NEXT_STEP,False,0.968421,13.893829,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.52,1,536,NEXT_STEP,False,0.968421,13.893791,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.55,1,538,NEXT_STEP,False,0.968421,13.893753,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.58,1,540,NEXT_STEP,False,0.968421,13.893715,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.61,1,542,NEXT_STEP,False,0.968421,13.893677,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.64,1,544,NEXT_STEP,False,0.968421,13.89364,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.67,1,546,NEXT_STEP,False,0.968421,13.893602,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.7,1,548,NEXT_STEP,False,0.968421,13.893566,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.73,1,550,NEXT_STEP,False,0.968421,13.893529,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.76,1,552,NEXT_STEP,False,0.968421,13.893493,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.79,1,554,NEXT_STEP,False,0.968421,13.893457,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.82,1,556,NEXT_STEP,False,0.968421,13.893421,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.85,1,558,NEXT_STEP,False,0.968421,13.893385,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.88,1,560,NEXT_STEP,False,0.968421,13.89335,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.91,1,562,NEXT_STEP,False,0.968421,13.893314,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.94,1,564,NEXT_STEP,False,0.968421,13.89328,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
8.97,1,566,NEXT_STEP,False,0.968421,13.893245,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.0,1,568,NEXT_STEP,False,0.968421,13.89321,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.03,1,570,NEXT_STEP,False,0.968421,13.893176,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.06,1,572,NEXT_STEP,False,0.968421,13.893142,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.09,1,574,NEXT_STEP,False,0.968421,13.893109,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.12,1,576,NEXT_STEP,False,0.968421,13.893075,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.15,1,578,NEXT_STEP,False,0.968421,13.893042,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.18,1,580,NEXT_STEP,False,0.968421,13.893009,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.21,1,582,NEXT_STEP,False,0.968421,13.892976,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.24,1,584,NEXT_STEP,False,0.968421,13.892944,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.27,1,586,NEXT_STEP,False,0.968421,13.892912,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.3,1,588,NEXT_STEP,False,0.968421,13.89288,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.33,1,590,NEXT_STEP,False,0.968421,13.892848,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.36,1,592,NEXT_STEP,False,0.968421,13.892817,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.39,1,594,NEXT_STEP,False,0.968421,13.892785,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.42,1,596,NEXT_STEP,False,0.968421,13.892754,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.45,1,598,NEXT_STEP,False,0.968421,13.892724,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.48,1,600,NEXT_STEP,False,0.968421,13.892693,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.51,1,602,NEXT_STEP,False,0.968421,13.892663,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.54,1,604,NEXT_STEP,False,0.968421,13.892633,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.57,1,606,NEXT_STEP,False,0.968421,13.892603,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.6,1,608,NEXT_STEP,False,0.968421,13.892574,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.63,1,610,NEXT_STEP,False,0.968421,13.892544,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.66,1,612,NEXT_STEP,False,0.968421,13.892515,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.69,1,614,NEXT_STEP,False,0.968421,13.892486,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.72,1,616,NEXT_STEP,False,0.968421,13.892458,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.75,1,618,NEXT_STEP,False,0.968421,13.892429,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.78,1,620,NEXT_STEP,False,0.968421,13.892401,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.81,1,622,NEXT_STEP,False,0.968421,13.892373,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.84,1,624,NEXT_STEP,False,0.968421,13.892346,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.87,1,626,NEXT_STEP,False,0.968421,13.892318,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.9,1,628,NEXT_STEP,False,0.968421,13.892291,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.93,1,630,NEXT_STEP,False,0.968421,13.892264,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.96,1,632,NEXT_STEP,False,0.968421,13.892238,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
9.99,1,634,NEXT_STEP,False,0.968421,13.892211,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
10.0,1,636,NEXT_STEP,False,0.968421,13.892185,regxfmr_hvmv_sub_lsb,0.952947,0.953266,0.952662,0.952914
